CustomerID,Churn,SatisfactionScore,Complain,DaySinceLastOrder,WarehouseToHome
53345,0,2,0,5.0,9.0
53346,0,4,1,4.0,10.0
53347,1,2,1,2.0,32.0
53348,0,2,0,4.0,14.0
53349,0,5,1,2.0,16.0
53350,0,2,0,3.0,12.0
53351,1,2,1,1.0,9.0
53352,0,4,0,1.0,15.0
53353,1,3,0,3.0,9.0
53354,1,2,0,1.0,25.0
53355,0,2,1,12.0,21.0
53356,0,2,1,3.0,9.0
53357,1,3,1,3.0,10.0
53358,1,2,1,1.0,9.0
53359,0,3,0,3.0,16.0
53360,1,5,1,3.0,13.0
53361,0,3,0,1.0,11.0
53362,0,4,0,1.0,17.0
53363,0,3,0,4.0,21.0
53364,0,5,1,3.0,7.0
53365,0,4,1,,12.0
53366,0,3,0,3.0,14.0
53367,0,2,1,8.0,28.0
53368,0,4,0,8.0,15.0
53369,0,3,0,1.0,27.0
53370,0,3,0,1.0,27.0
53371,0,2,0,2.0,14.0
53372,0,5,0,12.0,7.0
53373,0,4,0,3.0,7.0
53374,1,4,1,1.0,26.0
53375,0,4,0,,17.0
53376,0,5,0,8.0,7.0
53377,0,5,1,18.0,13.0
53378,0,3,0,10.0,9.0
53379,1,4,1,1.0,28.0
53380,1,5,0,1.0,11.0
53381,0,2,1,6.0,19.0
53382,0,4,1,1.0,16.0
53383,0,5,0,4.0,10.0
53384,1,2,1,,10.0
53385,0,2,0,5.0,7.0
53386,1,3,0,,7.0
53387,0,4,0,9.0,11.0
53388,0,2,0,3.0,27.0
53389,0,3,0,1.0,25.0
53390,0,2,0,9.0,7.0
53391,1,3,0,1.0,9.0
53392,0,3,0,3.0,9.0
53393,0,3,0,8.0,15.0
53394,0,2,1,4.0,17.0
53395,0,2,0,9.0,10.0
53396,0,3,0,8.0,9.0
53397,1,4,1,1.0,31.0
53398,0,3,1,8.0,23.0
53399,0,2,0,8.0,15.0
53400,1,5,1,3.0,16.0
53401,0,3,0,1.0,24.0
53402,1,5,1,1.0,17.0
53403,0,2,0,3.0,20.0
53404,0,2,0,3.0,7.0
53405,0,2,0,4.0,7.0
53406,0,4,1,3.0,7.0
53407,0,3,0,12.0,16.0
53408,0,4,0,3.0,23.0
53409,0,5,1,9.0,30.0
53410,0,2,1,8.0,11.0
53411,1,3,1,2.0,29.0
53412,0,3,1,6.0,31.0
53413,0,3,0,3.0,17.0
53414,0,3,0,8.0,14.0
53415,0,3,0,3.0,24.0
53416,1,4,1,3.0,21.0
53417,0,5,0,4.0,7.0
53418,0,2,0,1.0,12.0
53419,0,3,0,9.0,24.0
53420,0,3,1,,32.0
53421,0,5,1,8.0,15.0
53422,1,5,1,1.0,18.0
53423,1,4,0,3.0,12.0
53424,0,2,0,4.0,9.0
53425,0,5,0,2.0,15.0
53426,0,3,0,3.0,13.0
53427,0,3,0,9.0,11.0
53428,0,3,0,2.0,14.0
53429,0,2,0,9.0,7.0
53430,0,2,0,3.0,9.0
53431,0,2,0,3.0,17.0
53432,0,3,0,1.0,12.0
53433,0,2,0,1.0,16.0
53434,0,2,1,4.0,9.0
53435,1,4,0,1.0,18.0
53436,0,4,1,8.0,25.0
53437,0,3,0,11.0,14.0
53438,0,2,1,1.0,10.0
53439,1,5,0,3.0,36.0
53440,1,2,0,10.0,9.0
53441,0,2,1,12.0,35.0
53442,0,3,0,14.0,7.0
53443,1,5,0,15.0,23.0
53444,0,5,1,9.0,29.0
53445,0,2,0,3.0,15.0
53446,0,2,0,2.0,18.0
53447,0,3,0,8.0,36.0
53448,0,2,0,,7.0
53449,0,2,1,5.0,7.0
53450,0,4,0,5.0,31.0
53451,0,4,0,13.0,9.0
53452,1,3,0,1.0,22.0
53453,1,5,1,3.0,9.0
53454,0,3,1,1.0,17.0
53455,0,4,0,1.0,17.0
53456,0,3,0,3.0,10.0
53457,0,3,1,8.0,9.0
53458,0,4,0,2.0,10.0
53459,0,5,0,6.0,33.0
53460,0,3,0,4.0,7.0
53461,0,2,0,3.0,7.0
53462,0,3,0,1.0,9.0
53463,0,3,0,4.0,16.0
53464,0,2,0,,19.0
53465,0,5,0,3.0,9.0
53466,0,2,0,1.0,32.0
53467,1,2,1,3.0,16.0
53468,1,5,0,1.0,17.0
53469,0,5,1,8.0,15.0
53470,1,3,1,8.0,11.0
53471,1,5,0,,31.0
53472,0,5,0,4.0,7.0
53473,0,5,0,,27.0
53474,0,3,0,9.0,14.0
53475,0,3,0,,24.0
53476,0,2,0,,27.0
53477,0,3,0,3.0,15.0
53478,0,4,0,3.0,9.0
53479,0,3,0,8.0,17.0
53480,1,5,0,,7.0
53481,0,2,0,3.0,12.0
53482,1,5,1,,11.0
53483,1,3,0,9.0,36.0
53484,0,3,0,3.0,22.0
53485,0,2,0,5.0,10.0
53486,0,2,1,1.0,17.0
53487,1,2,1,7.0,11.0
53488,1,3,0,1.0,28.0
53489,1,4,1,3.0,32.0
53490,0,5,0,8.0,9.0
53491,1,4,0,1.0,5.0
53492,1,3,1,1.0,7.0
53493,0,4,0,3.0,14.0
53494,0,2,0,1.0,10.0
53495,0,2,0,2.0,7.0
53496,0,3,0,13.0,16.0
53497,0,4,0,,14.0
53498,0,3,1,,17.0
53499,0,2,0,8.0,35.0
53500,0,4,0,8.0,10.0
53501,0,3,0,10.0,10.0
53502,0,4,0,1.0,9.0
53503,0,5,0,2.0,34.0
53504,1,2,0,6.0,9.0
53505,0,3,0,10.0,21.0
53506,0,4,1,3.0,7.0
53507,0,4,0,4.0,16.0
53508,0,2,0,10.0,25.0
53509,0,2,0,3.0,27.0
53510,0,4,0,5.0,9.0
53511,0,2,0,3.0,18.0
53512,0,4,0,4.0,15.0
53513,0,3,0,3.0,9.0
53514,0,4,0,2.0,17.0
53515,0,2,0,1.0,36.0
53516,0,2,1,3.0,15.0
53517,0,3,0,1.0,7.0
53518,0,3,1,3.0,13.0
53519,1,3,0,1.0,15.0
53520,1,5,1,4.0,16.0
53521,0,2,1,1.0,19.0
53522,1,3,0,3.0,22.0
53523,0,2,0,4.0,32.0
53524,0,3,0,3.0,13.0
53525,0,3,0,4.0,16.0
53526,0,3,0,5.0,15.0
53527,1,5,0,11.0,30.0
53528,0,3,0,14.0,16.0
53529,1,5,1,15.0,19.0
53530,0,5,0,6.0,11.0
53531,0,3,0,8.0,7.0
53532,0,4,0,3.0,31.0
53533,1,2,1,1.0,19.0
53534,0,2,0,8.0,10.0
53535,0,3,0,5.0,17.0
53536,0,2,1,1.0,33.0
53537,0,4,0,,9.0
53538,0,5,0,10.0,7.0
53539,0,2,0,3.0,11.0
53540,1,3,0,4.0,16.0
53541,0,5,0,1.0,9.0
53542,0,5,0,3.0,11.0
53543,0,2,0,9.0,13.0
53544,0,5,0,1.0,16.0
53545,0,3,1,3.0,14.0
53546,0,2,0,12.0,7.0
53547,0,3,0,3.0,10.0
53548,1,3,1,3.0,17.0
53549,0,3,0,8.0,14.0
53550,0,2,1,4.0,22.0
53551,1,2,1,1.0,10.0
53552,0,5,0,10.0,9.0
53553,0,3,0,1.0,24.0
53554,0,3,0,5.0,9.0
53555,1,5,0,1.0,12.0
53556,0,5,0,4.0,36.0
53557,0,4,0,1.0,9.0
53558,0,5,0,3.0,9.0
53559,0,5,0,4.0,26.0
53560,0,4,0,4.0,22.0
53561,0,5,1,,24.0
53562,1,4,0,1.0,24.0
53563,0,3,0,2.0,32.0
53564,0,3,0,8.0,13.0
53565,0,3,0,10.0,14.0
53566,0,2,0,18.0,36.0
53567,0,2,0,3.0,28.0
53568,0,2,0,5.0,9.0
53569,0,5,0,4.0,9.0
53570,0,2,1,10.0,14.0
53571,0,4,0,3.0,20.0
53572,0,3,1,8.0,9.0
53573,0,5,1,,7.0
53574,0,2,0,11.0,16.0
53575,0,4,0,4.0,17.0
53576,0,2,0,2.0,17.0
53577,0,4,1,8.0,7.0
53578,0,5,1,1.0,33.0
53579,0,2,1,,15.0
53580,0,5,1,9.0,21.0
53581,0,3,0,,7.0
53582,0,2,0,8.0,9.0
53583,1,4,1,1.0,17.0
53584,0,2,0,3.0,7.0
53585,0,2,0,10.0,10.0
53586,0,5,1,2.0,18.0
53587,0,5,0,9.0,31.0
53588,0,2,0,6.0,10.0
53589,0,2,0,8.0,10.0
53590,0,3,0,1.0,11.0
53591,0,4,0,8.0,10.0
53592,0,4,0,1.0,9.0
53593,0,3,0,4.0,11.0
53594,0,2,1,1.0,14.0
53595,0,2,0,1.0,7.0
53596,0,2,0,8.0,7.0
53597,0,3,0,1.0,27.0
53598,0,4,0,11.0,12.0
53599,0,3,1,9.0,17.0
53600,0,2,1,2.0,32.0
53601,0,3,0,2.0,7.0
53602,1,2,1,1.0,31.0
53603,0,2,1,3.0,11.0
53604,1,4,1,12.0,9.0
53605,0,4,1,1.0,15.0
53606,1,3,0,3.0,17.0
53607,0,4,0,9.0,11.0
53608,0,5,1,3.0,9.0
53609,0,4,1,11.0,16.0
53610,0,2,0,,25.0
53611,0,4,0,11.0,26.0
53612,0,3,1,3.0,7.0
53613,0,5,0,14.0,11.0
53614,0,4,0,9.0,18.0
53615,0,3,1,3.0,13.0
53616,0,4,1,1.0,14.0
53617,0,2,0,,11.0
53618,0,4,1,13.0,9.0
53619,1,2,0,6.0,22.0
53620,0,2,1,3.0,9.0
53621,0,3,0,8.0,13.0
53622,0,3,1,8.0,16.0
53623,1,3,1,8.0,14.0
53624,0,5,0,3.0,7.0
53625,0,4,0,2.0,7.0
53626,0,2,0,9.0,15.0
53627,0,4,0,1.0,32.0
53628,0,4,1,3.0,20.0
53629,0,3,0,3.0,30.0
53630,1,3,0,2.0,14.0
53631,1,5,0,4.0,30.0
53632,0,2,0,8.0,13.0
53633,0,3,0,8.0,17.0
53634,0,5,0,8.0,7.0
53635,0,2,0,6.0,7.0
53636,0,5,1,3.0,35.0
53637,1,4,1,,32.0
53638,1,4,1,,12.0
53639,0,5,1,9.0,24.0
53640,0,3,0,8.0,25.0
53641,0,3,1,,9.0
53642,0,4,0,10.0,17.0
53643,1,4,1,3.0,7.0
53644,1,5,0,3.0,10.0
53645,0,3,1,11.0,9.0
53646,0,3,0,12.0,9.0
53647,0,4,0,8.0,15.0
53648,0,3,0,1.0,23.0
53649,0,2,0,,16.0
53650,0,2,0,9.0,9.0
53651,0,5,0,8.0,7.0
53652,0,3,1,2.0,11.0
53653,0,4,1,11.0,12.0
53654,0,5,0,8.0,9.0
53655,0,5,0,7.0,22.0
53656,0,2,0,3.0,26.0
53657,1,5,1,,14.0
53658,0,4,0,4.0,7.0
53659,0,5,0,14.0,14.0
53660,0,2,0,9.0,11.0
53661,0,2,0,1.0,18.0
53662,0,4,0,4.0,18.0
53663,0,2,0,1.0,7.0
53664,0,2,0,1.0,7.0
53665,0,2,0,1.0,9.0
53666,1,3,1,9.0,20.0
53667,0,4,1,10.0,30.0
53668,0,3,0,1.0,33.0
53669,0,3,0,9.0,9.0
53670,0,3,0,8.0,36.0
53671,1,2,0,1.0,9.0
53672,1,3,1,3.0,25.0
53673,0,3,0,4.0,14.0
53674,0,2,0,12.0,9.0
53675,0,5,0,5.0,33.0
53676,1,3,1,8.0,29.0
53677,0,2,1,5.0,28.0
53678,0,4,0,,9.0
53679,0,2,1,4.0,29.0
53680,0,3,1,4.0,11.0
53681,0,2,0,,12.0
53682,0,4,1,3.0,9.0
53683,0,3,0,6.0,32.0
53684,0,3,0,3.0,25.0
53685,0,3,1,3.0,35.0
53686,0,3,1,9.0,13.0
53687,0,2,1,5.0,17.0
53688,1,3,1,8.0,24.0
53689,0,2,0,2.0,9.0
53690,0,5,0,10.0,17.0
53691,0,5,0,5.0,15.0
53692,0,3,0,3.0,18.0
53693,0,2,0,,25.0
53694,0,2,0,3.0,7.0
53695,0,5,0,8.0,14.0
53696,0,5,0,10.0,24.0
53697,1,5,0,4.0,35.0
53698,1,2,1,8.0,21.0
53699,0,2,0,8.0,7.0
53700,0,5,1,6.0,7.0
53701,0,2,0,1.0,7.0
53702,0,4,1,,10.0
53703,1,3,0,1.0,7.0
53704,0,5,0,3.0,14.0
53705,0,4,0,1.0,15.0
53706,0,5,0,4.0,7.0
53707,1,4,0,1.0,15.0
53708,0,5,0,5.0,18.0
53709,0,2,0,9.0,11.0
53710,0,5,0,3.0,23.0
53711,0,2,0,3.0,7.0
53712,1,5,0,3.0,16.0
53713,0,3,0,4.0,12.0
53714,0,5,0,1.0,7.0
53715,0,3,0,7.0,9.0
53716,0,3,1,4.0,11.0
53717,0,2,0,,14.0
53718,0,4,0,3.0,7.0
53719,0,3,1,4.0,12.0
53720,0,3,0,8.0,16.0
53721,0,2,0,10.0,15.0
53722,1,1,0,,16.0
53723,1,5,1,1.0,9.0
53724,1,4,0,8.0,7.0
53725,0,5,1,8.0,27.0
53726,0,4,0,3.0,15.0
53727,1,1,1,3.0,9.0
53728,0,1,1,,36.0
53729,0,5,0,3.0,14.0
53730,1,3,0,3.0,16.0
53731,0,4,0,9.0,15.0
53732,0,5,0,,12.0
53733,0,3,0,4.0,12.0
53734,0,4,0,9.0,9.0
53735,0,3,0,3.0,12.0
53736,0,3,0,3.0,9.0
53737,0,4,0,4.0,27.0
53738,0,5,0,4.0,14.0
53739,0,5,0,13.0,10.0
53740,0,3,0,3.0,23.0
53741,0,1,0,9.0,16.0
53742,0,3,0,1.0,7.0
53743,0,3,0,1.0,14.0
53744,0,3,0,9.0,7.0
53745,0,4,0,,14.0
53746,0,5,0,10.0,22.0
53747,1,3,0,3.0,7.0
53748,1,4,0,1.0,20.0
53749,1,4,1,11.0,31.0
53750,0,3,0,1.0,14.0
53751,1,5,1,1.0,16.0
53752,0,4,0,1.0,20.0
53753,0,3,1,,9.0
53754,0,3,0,,26.0
53755,0,3,0,4.0,7.0
53756,0,3,1,3.0,11.0
53757,0,4,0,3.0,11.0
53758,0,3,1,3.0,21.0
53759,1,5,0,1.0,9.0
53760,0,3,0,1.0,7.0
53761,0,5,0,4.0,14.0
53762,0,5,0,3.0,10.0
53763,0,4,0,3.0,9.0
53764,0,4,0,8.0,36.0
53765,0,3,1,1.0,15.0
53766,0,1,0,1.0,17.0
53767,0,1,0,13.0,18.0
53768,1,5,0,8.0,7.0
53769,0,5,0,18.0,35.0
53770,0,4,0,3.0,13.0
53771,0,4,0,2.0,10.0
53772,0,4,0,,23.0
53773,0,3,0,3.0,27.0
53774,1,5,0,1.0,16.0
53775,0,3,1,7.0,7.0
53776,1,3,0,8.0,10.0
53777,0,1,1,10.0,29.0
53778,0,3,1,8.0,14.0
53779,0,4,0,1.0,9.0
53780,0,1,0,8.0,20.0
53781,0,5,0,,15.0
53782,0,4,0,3.0,32.0
53783,0,1,0,4.0,35.0
53784,0,1,1,,9.0
53785,0,5,0,2.0,16.0
53786,0,3,1,8.0,35.0
53787,0,1,1,8.0,13.0
53788,0,5,0,1.0,28.0
53789,0,1,1,3.0,15.0
53790,0,4,0,8.0,7.0
53791,0,3,0,3.0,7.0
53792,0,4,0,6.0,12.0
53793,0,1,1,3.0,9.0
53794,0,3,0,8.0,23.0
53795,0,3,0,1.0,16.0
53796,0,5,0,3.0,15.0
53797,1,5,0,,7.0
53798,0,3,0,3.0,17.0
53799,0,5,0,3.0,7.0
53800,0,4,0,,36.0
53801,1,5,1,1.0,9.0
53802,1,1,0,,9.0
53803,1,4,0,5.0,9.0
53804,0,5,0,3.0,7.0
53805,0,5,0,7.0,22.0
53806,0,1,0,1.0,14.0
53807,0,1,0,14.0,33.0
53808,0,1,0,2.0,7.0
53809,0,1,0,1.0,10.0
53810,0,4,0,,21.0
53811,0,4,0,3.0,23.0
53812,0,3,0,1.0,7.0
53813,0,5,1,6.0,10.0
53814,0,3,1,5.0,17.0
53815,0,3,0,7.0,13.0
53816,0,1,0,,9.0
53817,0,3,1,1.0,6.0
53818,0,3,0,3.0,17.0
53819,0,5,1,3.0,13.0
53820,0,1,0,2.0,16.0
53821,0,3,0,9.0,35.0
53822,0,3,0,8.0,17.0
53823,0,5,0,3.0,21.0
53824,0,4,0,3.0,34.0
53825,0,1,0,2.0,14.0
53826,0,5,0,13.0,7.0
53827,1,4,1,1.0,31.0
53828,0,3,1,4.0,33.0
53829,0,3,1,14.0,27.0
53830,0,1,0,3.0,12.0
53831,0,1,1,11.0,14.0
53832,0,4,0,2.0,14.0
53833,0,5,1,5.0,12.0
53834,0,5,0,6.0,33.0
53835,0,5,0,4.0,9.0
53836,0,3,1,2.0,19.0
53837,0,1,0,3.0,17.0
53838,0,5,0,5.0,32.0
53839,0,5,0,8.0,17.0
53840,0,5,0,8.0,26.0
53841,0,5,0,11.0,25.0
53842,0,5,0,1.0,34.0
53843,0,1,0,3.0,12.0
53844,1,1,1,1.0,10.0
53845,0,3,0,1.0,33.0
53846,0,3,0,8.0,10.0
53847,0,3,0,,22.0
53848,0,3,0,10.0,15.0
53849,0,3,0,3.0,26.0
53850,0,3,0,9.0,11.0
53851,0,1,0,10.0,9.0
53852,0,3,1,3.0,9.0
53853,1,5,0,,17.0
53854,0,4,0,8.0,17.0
53855,0,1,1,4.0,23.0
53856,0,1,1,3.0,7.0
53857,0,1,0,3.0,11.0
53858,1,1,1,3.0,22.0
53859,0,1,1,4.0,9.0
53860,0,3,0,3.0,15.0
53861,0,1,0,3.0,9.0
53862,1,5,1,4.0,14.0
53863,0,3,0,5.0,17.0
53864,0,5,0,3.0,12.0
53865,0,3,0,8.0,9.0
53866,0,4,0,1.0,19.0
53867,0,4,0,3.0,29.0
53868,0,5,0,12.0,24.0
53869,0,3,0,3.0,9.0
53870,0,4,0,10.0,10.0
53871,0,4,0,4.0,14.0
53872,0,3,1,13.0,13.0
53873,0,3,0,3.0,7.0
53874,0,5,0,5.0,10.0
53875,0,3,0,8.0,29.0
53876,0,3,0,12.0,22.0
53877,1,1,1,8.0,19.0
53878,0,1,0,10.0,7.0
53879,0,4,1,10.0,12.0
53880,0,1,0,5.0,9.0
53881,0,4,0,7.0,9.0
53882,0,1,0,3.0,12.0
53883,0,5,1,3.0,23.0
53884,0,4,0,4.0,9.0
53885,0,4,0,3.0,9.0
53886,0,3,0,1.0,7.0
53887,0,3,1,3.0,30.0
53888,0,5,0,3.0,16.0
53889,0,1,1,3.0,23.0
53890,0,3,0,3.0,33.0
53891,0,1,1,3.0,7.0
53892,1,3,1,3.0,15.0
53893,0,3,0,1.0,11.0
53894,0,1,0,3.0,31.0
53895,1,3,1,8.0,14.0
53896,1,4,0,1.0,9.0
53897,0,1,0,8.0,14.0
53898,0,4,0,3.0,29.0
53899,0,1,0,14.0,12.0
53900,0,1,0,1.0,7.0
53901,0,4,0,14.0,28.0
53902,0,1,0,,7.0
53903,0,1,0,8.0,26.0
53904,1,1,1,3.0,14.0
53905,0,1,1,8.0,9.0
53906,0,1,1,5.0,9.0
53907,0,1,1,9.0,9.0
53908,0,3,0,5.0,16.0
53909,0,3,0,,13.0
53910,0,3,0,3.0,16.0
53911,0,1,0,8.0,9.0
53912,0,3,0,5.0,7.0
53913,1,3,0,1.0,29.0
53914,1,3,0,11.0,16.0
53915,0,3,0,3.0,24.0
53916,0,4,0,7.0,35.0
53917,0,3,0,4.0,17.0
53918,0,3,0,4.0,9.0
53919,0,4,0,3.0,11.0
53920,0,5,1,1.0,15.0
53921,0,5,0,3.0,36.0
53922,0,4,0,10.0,20.0
53923,0,3,0,8.0,34.0
53924,0,1,0,9.0,23.0
53925,0,4,0,1.0,9.0
53926,0,1,1,,9.0
53927,1,5,1,3.0,20.0
53928,1,4,0,1.0,7.0
53929,0,4,0,3.0,11.0
53930,0,1,0,5.0,31.0
53931,0,1,1,9.0,7.0
53932,0,3,0,,26.0
53933,0,4,0,9.0,14.0
53934,0,3,0,,11.0
53935,0,5,0,8.0,9.0
53936,0,1,0,2.0,17.0
53937,1,1,0,3.0,15.0
53938,0,3,0,3.0,12.0
53939,0,1,0,5.0,15.0
53940,1,4,0,3.0,16.0
53941,0,3,1,3.0,7.0
53942,0,5,0,8.0,22.0
53943,0,1,1,3.0,9.0
53944,0,4,0,8.0,9.0
53945,0,1,0,5.0,18.0
53946,1,5,1,,23.0
53947,0,4,0,6.0,9.0
53948,1,3,0,1.0,23.0
53949,0,5,0,1.0,11.0
53950,0,3,0,8.0,23.0
53951,0,4,0,8.0,12.0
53952,0,1,1,1.0,25.0
53953,1,3,1,1.0,24.0
53954,0,4,0,5.0,19.0
53955,0,5,0,1.0,9.0
53956,0,4,0,8.0,11.0
53957,0,5,0,5.0,16.0
53958,0,3,1,8.0,17.0
53959,0,3,1,3.0,7.0
53960,0,1,0,9.0,9.0
53961,0,1,0,3.0,10.0
53962,1,4,0,1.0,14.0
53963,0,3,0,5.0,13.0
53964,1,5,1,1.0,15.0
53965,0,1,0,8.0,36.0
53966,0,3,0,3.0,10.0
53967,0,4,0,4.0,16.0
53968,0,1,1,3.0,9.0
53969,0,5,1,8.0,17.0
53970,1,4,1,4.0,7.0
53971,0,4,0,8.0,15.0
53972,1,1,1,8.0,34.0
53973,0,5,0,7.0,15.0
53974,0,1,0,4.0,7.0
53975,0,3,0,3.0,17.0
53976,0,4,0,3.0,33.0
53977,0,5,0,3.0,9.0
53978,0,5,0,1.0,20.0
53979,0,1,0,8.0,9.0
53980,0,4,0,9.0,9.0
53981,1,5,0,8.0,16.0
53982,1,5,0,9.0,17.0
53983,0,1,0,3.0,27.0
53984,0,3,0,3.0,16.0
53985,0,4,0,3.0,12.0
53986,0,3,1,,11.0
53987,0,3,0,,17.0
53988,1,4,1,5.0,27.0
53989,1,4,0,,28.0
53990,0,1,0,4.0,7.0
53991,0,3,0,9.0,15.0
53992,0,4,0,15.0,9.0
53993,0,3,0,4.0,30.0
53994,0,4,1,,11.0
53995,0,5,0,8.0,19.0
53996,0,1,0,8.0,14.0
53997,0,5,0,,14.0
53998,0,5,0,3.0,7.0
53999,0,1,1,4.0,9.0
54000,0,1,0,3.0,17.0
54001,0,3,1,3.0,22.0
54002,0,3,0,1.0,21.0
54003,1,5,0,1.0,25.0
54004,1,5,1,1.0,20.0
54005,0,3,0,8.0,9.0
54006,0,4,1,1.0,9.0
54007,0,1,0,8.0,9.0
54008,0,1,1,3.0,12.0
54009,0,1,0,11.0,27.0
54010,0,1,0,1.0,17.0
54011,0,3,0,4.0,17.0
54012,0,3,0,1.0,16.0
54013,0,1,0,,9.0
54014,0,1,0,3.0,7.0
54015,0,3,0,7.0,36.0
54016,0,3,0,1.0,15.0
54017,1,4,1,,9.0
54018,0,5,0,9.0,10.0
54019,0,3,0,9.0,30.0
54020,0,4,0,1.0,13.0
54021,0,3,0,15.0,13.0
54022,0,4,0,10.0,17.0
54023,1,1,1,1.0,31.0
54024,1,4,0,8.0,17.0
54025,0,5,0,4.0,22.0
54026,0,1,0,3.0,26.0
54027,0,1,0,5.0,9.0
54028,0,4,0,1.0,10.0
54029,1,1,0,1.0,16.0
54030,1,4,1,1.0,14.0
54031,0,3,1,8.0,17.0
54032,0,3,0,3.0,27.0
54033,0,1,1,,11.0
54034,0,5,0,3.0,14.0
54035,0,5,1,5.0,14.0
54036,0,4,1,3.0,23.0
54037,0,1,0,9.0,32.0
54038,0,1,0,9.0,9.0
54039,0,5,0,17.0,7.0
54040,0,3,1,1.0,7.0
54041,0,3,0,8.0,9.0
54042,0,1,0,8.0,29.0
54043,0,5,0,3.0,7.0
54044,1,5,1,1.0,23.0
54045,1,1,0,1.0,31.0
54046,0,4,0,4.0,24.0
54047,0,4,0,5.0,15.0
54048,0,5,0,8.0,13.0
54049,0,1,1,5.0,17.0
54050,0,1,1,2.0,10.0
54051,0,3,0,3.0,11.0
54052,0,1,0,8.0,13.0
54053,0,3,0,4.0,7.0
54054,0,3,0,10.0,17.0
54055,0,1,1,8.0,7.0
54056,1,5,0,1.0,31.0
54057,0,3,0,3.0,28.0
54058,0,4,0,3.0,9.0
54059,0,1,1,12.0,29.0
54060,1,3,1,,20.0
54061,0,4,0,8.0,21.0
54062,0,5,0,1.0,18.0
54063,0,5,0,10.0,16.0
54064,0,4,1,8.0,15.0
54065,0,1,1,1.0,28.0
54066,1,3,1,4.0,12.0
54067,0,1,0,4.0,16.0
54068,0,1,0,4.0,9.0
54069,0,1,1,1.0,19.0
54070,1,4,0,1.0,29.0
54071,0,5,0,5.0,25.0
54072,0,3,0,5.0,23.0
54073,0,5,1,4.0,10.0
54074,0,4,0,3.0,16.0
54075,0,1,0,,7.0
54076,0,3,0,,20.0
54077,0,5,0,7.0,7.0
54078,0,5,0,3.0,7.0
54079,0,1,0,3.0,22.0
54080,0,5,0,8.0,7.0
54081,1,1,0,4.0,24.0
54082,0,5,0,1.0,7.0
54083,0,1,1,10.0,14.0
54084,0,1,0,8.0,16.0
54085,0,1,0,,12.0
54086,1,1,1,9.0,33.0
54087,1,5,1,,31.0
54088,0,3,0,4.0,16.0
54089,0,3,0,9.0,14.0
54090,0,3,0,10.0,18.0
54091,0,4,1,3.0,7.0
54092,0,4,1,5.0,33.0
54093,0,1,1,1.0,9.0
54094,0,5,0,11.0,22.0
54095,0,3,0,8.0,30.0
54096,0,3,0,9.0,17.0
54097,0,5,1,5.0,17.0
54098,0,3,0,3.0,7.0
54099,0,1,0,5.0,19.0
54100,0,3,0,5.0,18.0
54101,0,4,0,11.0,9.0
54102,0,4,0,3.0,9.0
54103,0,4,0,8.0,7.0
54104,0,3,1,3.0,9.0
54105,0,3,0,,32.0
54106,0,3,0,1.0,7.0
54107,0,4,0,9.0,7.0
54108,0,3,0,3.0,9.0
54109,0,3,0,8.0,13.0
54110,0,5,1,3.0,25.0
54111,0,1,0,1.0,7.0
54112,0,4,0,13.0,7.0
54113,0,3,1,3.0,18.0
54114,0,3,0,3.0,7.0
54115,0,3,0,9.0,16.0
54116,0,1,1,2.0,22.0
54117,0,4,0,2.0,36.0
54118,0,1,0,1.0,7.0
54119,0,4,0,3.0,7.0
54120,0,1,0,8.0,31.0
54121,0,3,0,12.0,17.0
54122,0,1,0,,7.0
54123,0,1,1,9.0,17.0
54124,0,3,1,5.0,15.0
54125,0,1,0,1.0,127.0
54126,0,1,1,3.0,7.0
54127,0,5,1,3.0,12.0
54128,0,1,0,4.0,16.0
54129,1,5,0,1.0,16.0
54130,0,1,0,5.0,10.0
54131,0,4,0,3.0,11.0
54132,0,3,0,10.0,7.0
54133,1,1,1,3.0,7.0
54134,0,3,0,15.0,9.0
54135,1,3,0,9.0,14.0
54136,0,4,0,11.0,35.0
54137,0,3,0,8.0,35.0
54138,0,1,0,12.0,22.0
54139,0,4,0,,10.0
54140,0,5,0,3.0,9.0
54141,0,1,1,,33.0
54142,0,1,0,10.0,17.0
54143,1,3,0,2.0,7.0
54144,0,1,0,1.0,18.0
54145,0,3,0,2.0,27.0
54146,0,3,0,3.0,9.0
54147,0,3,1,3.0,25.0
54148,0,3,0,3.0,9.0
54149,0,1,0,2.0,7.0
54150,0,4,1,4.0,20.0
54151,0,5,0,5.0,35.0
54152,1,5,1,1.0,35.0
54153,0,1,0,7.0,31.0
54154,0,5,0,,12.0
54155,0,3,0,1.0,12.0
54156,0,1,0,4.0,30.0
54157,0,5,0,,13.0
54158,0,4,1,4.0,11.0
54159,0,4,0,9.0,9.0
54160,0,3,0,3.0,15.0
54161,1,1,1,6.0,7.0
54162,0,4,0,8.0,15.0
54163,1,3,1,1.0,9.0
54164,0,3,1,1.0,10.0
54165,0,4,0,3.0,9.0
54166,0,1,0,7.0,9.0
54167,0,5,1,1.0,10.0
54168,0,3,0,1.0,31.0
54169,0,3,0,,30.0
54170,0,3,0,8.0,34.0
54171,0,4,0,4.0,23.0
54172,0,3,1,9.0,22.0
54173,0,3,0,4.0,33.0
54174,0,1,0,3.0,26.0
54175,1,3,1,4.0,31.0
54176,0,5,0,,28.0
54177,0,4,1,6.0,12.0
54178,0,1,1,1.0,23.0
