CustomerID,Gender,MaritalStatus,CityTier,PreferredLoginDevice,PreferredPaymentMode,NumberOfAddress
50564,Male,Single,3,Phone,UPI,2
50565,Male,Single,1,Phone,COD,2
50566,Female,Divorced,1,Mobile Phone,Credit Card,1
50567,Male,Married,1,Computer,Credit Card,9
50568,Female,Divorced,1,Mobile Phone,Credit Card,2
50569,Male,Divorced,3,Mobile Phone,Debit Card,2
50570,Female,Single,1,Mobile Phone,Debit Card,1
50571,Male,Divorced,3,Mobile Phone,Debit Card,6
50572,Male,Divorced,1,Computer,Debit Card,2
50573,Female,Divorced,3,Computer,Cash on Delivery,2
50574,Female,Divorced,3,Phone,Credit Card,2
50575,Male,Divorced,1,Mobile Phone,Debit Card,3
50576,Male,Single,1,Phone,COD,5
50577,Male,Married,3,Mobile Phone,Credit Card,7
50578,Male,Married,3,Mobile Phone,UPI,6
50579,Female,Single,3,Computer,COD,2
50580,Male,Married,3,Mobile Phone,Debit Card,7
50581,Male,Single,3,Mobile Phone,Debit Card,1
50582,Female,Single,3,Computer,Debit Card,5
50583,Male,Married,1,Computer,Credit Card,2
50584,Male,Married,3,Computer,COD,5
50585,Male,Single,1,Computer,CC,1
50586,Male,Single,3,Computer,Debit Card,2
50587,Female,Single,1,Phone,Debit Card,7
50588,Female,Single,1,Phone,Debit Card,4
50589,Female,Married,1,Phone,CC,4
50590,Male,Married,1,Mobile Phone,Credit Card,10
50591,Female,Divorced,1,Computer,UPI,2
50592,Male,Married,1,Computer,Credit Card,3
50593,Female,Divorced,1,Phone,COD,10
50594,Male,Divorced,1,Computer,Debit Card,2
50595,Female,Single,3,Phone,Debit Card,2
50596,Female,Divorced,1,Phone,Debit Card,5
50597,Male,Divorced,1,Mobile Phone,Debit Card,4
50598,Male,Divorced,1,Computer,CC,1
50599,Male,Married,1,Mobile Phone,Credit Card,7
50600,Female,Married,1,Phone,Credit Card,2
50601,Male,Married,1,Phone,UPI,2
50602,Female,Divorced,1,Computer,Debit Card,2
50603,Male,Single,1,Computer,Debit Card,2
50604,Female,Divorced,1,Mobile Phone,Cash on Delivery,9
50605,Female,Married,1,Mobile Phone,Credit Card,2
50606,Female,Divorced,1,Mobile Phone,Debit Card,1
50607,Female,Single,1,Phone,CC,2
50608,Female,Single,1,Computer,CC,1
50609,Male,Divorced,1,Mobile Phone,Credit Card,2
50610,Male,Divorced,1,Phone,Debit Card,2
50611,Male,Single,1,Phone,Debit Card,3
50612,Male,Single,1,Mobile Phone,Debit Card,8
50613,Female,Single,1,Mobile Phone,Credit Card,7
50614,Female,Divorced,1,Mobile Phone,Debit Card,2
50615,Female,Divorced,1,Phone,Debit Card,1
50616,Male,Married,1,Phone,UPI,2
50617,Male,Divorced,3,Mobile Phone,E wallet,7
50618,Male,Divorced,1,Phone,Debit Card,5
50619,Female,Single,1,Mobile Phone,Debit Card,4
50620,Female,Divorced,1,Phone,Credit Card,6
50621,Male,Divorced,1,Computer,Credit Card,4
50622,Female,Married,1,Computer,Debit Card,2
50623,Male,Single,3,Mobile Phone,Debit Card,9
50624,Male,Single,3,Computer,Credit Card,9
50625,Female,Divorced,3,Mobile Phone,E wallet,2
50626,Female,Divorced,3,Mobile Phone,Credit Card,4
50627,Female,Divorced,3,Computer,Debit Card,1
50628,Female,Single,1,Phone,Debit Card,2
50629,Female,Single,1,Computer,Credit Card,2
50630,Female,Single,3,Computer,Debit Card,1
50631,Female,Divorced,3,Mobile Phone,Debit Card,4
50632,Female,Single,1,Computer,Credit Card,10
50633,Male,Married,3,Mobile Phone,E wallet,1
50634,Male,Divorced,3,Mobile Phone,Cash on Delivery,4
50635,Male,Single,2,Phone,CC,2
50636,Female,Divorced,3,Computer,E wallet,3
50637,Male,Married,1,Phone,UPI,8
50638,Male,Divorced,1,Computer,Debit Card,7
50639,Female,Divorced,3,Phone,Debit Card,2
50640,Male,Divorced,3,Mobile Phone,Credit Card,2
50641,Male,Divorced,1,Computer,UPI,4
50642,Male,Divorced,1,Mobile Phone,Credit Card,3
50643,Female,Single,1,Phone,UPI,4
50644,Male,Divorced,3,Mobile Phone,E wallet,2
50645,Female,Married,1,Computer,CC,2
50646,Male,Married,1,Mobile Phone,Credit Card,10
50647,Female,Divorced,3,Mobile Phone,Debit Card,7
50648,Female,Divorced,1,Computer,CC,3
50649,Female,Single,1,Mobile Phone,Credit Card,1
50650,Male,Single,1,Computer,Credit Card,8
50651,Male,Married,3,Mobile Phone,Credit Card,6
50652,Female,Single,3,Computer,E wallet,2
50653,Female,Single,1,Mobile Phone,Debit Card,2
50654,Female,Married,1,Phone,Debit Card,9
50655,Male,Divorced,1,Phone,Debit Card,10
50656,Male,Single,1,Computer,COD,2
50657,Male,Divorced,1,Phone,Credit Card,2
50658,Male,Divorced,1,Mobile Phone,UPI,1
50659,Female,Divorced,1,Phone,COD,2
50660,Female,Divorced,1,Mobile Phone,Debit Card,1
50661,Male,Divorced,1,Mobile Phone,Cash on Delivery,5
50662,Male,Divorced,1,Computer,Debit Card,2
50663,Male,Divorced,1,Computer,Debit Card,4
50664,Female,Single,1,Phone,UPI,4
50665,Male,Divorced,2,Mobile Phone,Credit Card,10
50666,Male,Married,1,Mobile Phone,Debit Card,5
50667,Male,Single,3,Mobile Phone,Cash on Delivery,1
50668,Female,Single,1,Computer,Credit Card,2
50669,Male,Married,1,Phone,Debit Card,2
50670,Male,Single,1,Computer,Debit Card,1
50671,Female,Married,3,Mobile Phone,Debit Card,3
50672,Male,Divorced,1,Phone,COD,2
50673,Male,Married,1,Phone,CC,2
50674,Male,Single,1,Phone,CC,5
50675,Male,Divorced,1,Mobile Phone,Credit Card,1
50676,Male,Married,1,Computer,CC,2
50677,Male,Single,3,Computer,UPI,4
50678,Female,Divorced,3,Computer,Debit Card,1
50679,Male,Divorced,1,Computer,Debit Card,4
50680,Male,Single,1,Computer,Credit Card,3
50681,Female,Divorced,3,Computer,Debit Card,2
50682,Male,Single,1,Mobile Phone,Debit Card,8
50683,Male,Married,3,Mobile Phone,E wallet,1
50684,Female,Married,1,Phone,Debit Card,5
50685,Female,Married,1,Mobile Phone,Credit Card,1
50686,Male,Divorced,3,Mobile Phone,E wallet,4
50687,Male,Single,3,Mobile Phone,E wallet,8
50688,Female,Divorced,1,Computer,Debit Card,9
50689,Male,Married,1,Computer,Debit Card,8
50690,Male,Single,1,Mobile Phone,Credit Card,2
50691,Female,Single,1,Phone,Cash on Delivery,2
50692,Male,Single,1,Computer,Debit Card,21
50693,Male,Single,1,Computer,Debit Card,3
50694,Male,Divorced,3,Computer,Debit Card,1
50695,Male,Divorced,1,Phone,Debit Card,1
50696,Male,Married,3,Computer,E wallet,2
50697,Male,Divorced,3,Mobile Phone,Cash on Delivery,7
50698,Male,Single,1,Computer,Debit Card,3
50699,Female,Married,1,Computer,Debit Card,1
50700,Male,Single,1,Phone,Credit Card,5
50701,Male,Divorced,1,Mobile Phone,Credit Card,2
50702,Male,Divorced,2,Phone,UPI,2
50703,Male,Married,1,Computer,Debit Card,2
50704,Male,Single,1,Computer,CC,2
50705,Female,Single,3,Mobile Phone,E wallet,1
50706,Male,Divorced,1,Phone,Debit Card,4
50707,Male,Divorced,1,Computer,CC,2
50708,Female,Married,1,Mobile Phone,Credit Card,8
50709,Male,Divorced,1,Phone,Debit Card,2
50710,Female,Divorced,3,Mobile Phone,Debit Card,2
50711,Male,Single,2,Phone,COD,2
50712,Female,Divorced,3,Mobile Phone,Debit Card,2
50713,Female,Single,1,Computer,Credit Card,10
50714,Male,Single,3,Computer,Debit Card,1
50715,Male,Single,3,Mobile Phone,E wallet,8
50716,Male,Divorced,1,Phone,CC,7
50717,Male,Single,1,Phone,Credit Card,9
50718,Female,Divorced,1,Phone,Debit Card,2
50719,Male,Divorced,1,Phone,Credit Card,2
50720,Male,Divorced,3,Mobile Phone,E wallet,2
50721,Female,Divorced,1,Computer,Credit Card,4
50722,Male,Married,1,Mobile Phone,Debit Card,3
50723,Male,Single,1,Computer,Credit Card,1
50724,Male,Divorced,1,Computer,UPI,2
50725,Female,Single,3,Mobile Phone,E wallet,9
50726,Female,Married,3,Computer,Debit Card,2
50727,Female,Married,1,Mobile Phone,Cash on Delivery,5
50728,Female,Divorced,1,Phone,CC,2
50729,Male,Single,1,Phone,Debit Card,2
50730,Female,Divorced,1,Phone,Credit Card,5
50731,Female,Divorced,1,Mobile Phone,Debit Card,2
50732,Male,Single,1,Phone,Debit Card,2
50733,Male,Single,1,Phone,Debit Card,2
50734,Female,Married,1,Mobile Phone,Credit Card,4
50735,Female,Divorced,1,Phone,Debit Card,1
50736,Male,Divorced,1,Computer,Debit Card,1
50737,Female,Divorced,3,Mobile Phone,E wallet,9
50738,Male,Single,1,Computer,Debit Card,3
50739,Male,Divorced,2,Phone,UPI,2
50740,Male,Married,1,Computer,Debit Card,7
50741,Male,Married,3,Phone,Debit Card,9
50742,Male,Divorced,3,Computer,Credit Card,6
50743,Female,Divorced,1,Computer,Credit Card,3
50744,Male,Divorced,1,Phone,CC,2
50745,Male,Divorced,1,Mobile Phone,Debit Card,6
50746,Male,Divorced,3,Mobile Phone,Debit Card,4
50747,Female,Divorced,1,Phone,Debit Card,2
50748,Female,Divorced,3,Computer,Credit Card,2
50749,Male,Married,1,Phone,Debit Card,2
50750,Male,Married,1,Phone,Debit Card,2
50751,Male,Single,1,Phone,UPI,2
50752,Male,Single,3,Phone,E wallet,2
50753,Male,Married,1,Mobile Phone,COD,3
50754,Male,Divorced,2,Computer,Credit Card,8
50755,Male,Married,3,Mobile Phone,E wallet,1
50756,Female,Divorced,1,Computer,UPI,2
50757,Female,Single,1,Computer,Debit Card,5
50758,Female,Married,1,Mobile Phone,Cash on Delivery,3
50759,Male,Divorced,1,Phone,CC,1
50760,Female,Married,3,Mobile Phone,COD,8
50761,Male,Single,3,Phone,Debit Card,1
50762,Male,Divorced,1,Phone,Credit Card,1
50763,Female,Divorced,1,Computer,Credit Card,4
50764,Female,Divorced,3,Computer,E wallet,5
50765,Male,Divorced,1,Phone,Debit Card,2
50766,Female,Married,1,Computer,Debit Card,8
50767,Female,Divorced,1,Mobile Phone,Debit Card,2
50768,Female,Single,1,Computer,CC,2
50769,Female,Married,1,Phone,Debit Card,2
50770,Male,Divorced,1,Mobile Phone,Debit Card,4
50771,Male,Divorced,1,Mobile Phone,Credit Card,2
50772,Female,Single,1,Mobile Phone,Credit Card,2
50773,Female,Single,3,Mobile Phone,Debit Card,6
50774,Male,Divorced,1,Mobile Phone,Debit Card,4
50775,Male,Divorced,1,Mobile Phone,Credit Card,3
50776,Male,Divorced,1,Computer,COD,2
50777,Male,Single,1,Phone,COD,6
50778,Male,Married,1,Phone,Debit Card,2
50779,Male,Married,1,Mobile Phone,Debit Card,2
50780,Male,Single,1,Mobile Phone,Debit Card,7
50781,Female,Married,1,Mobile Phone,Debit Card,4
50782,Female,Divorced,1,Phone,COD,1
50783,Male,Divorced,3,Mobile Phone,E wallet,8
50784,Male,Married,3,Mobile Phone,E wallet,1
50785,Female,Single,1,Phone,Debit Card,2
50786,Male,Divorced,1,Mobile Phone,Debit Card,2
50787,Male,Single,3,Computer,Debit Card,2
50788,Male,Single,1,Phone,Debit Card,2
50789,Female,Single,3,Mobile Phone,E wallet,3
50790,Male,Married,1,Computer,Credit Card,2
50791,Female,Single,1,Computer,Debit Card,2
50792,Female,Divorced,3,Mobile Phone,E wallet,3
50793,Female,Single,3,Phone,E wallet,1
50794,Male,Married,3,Computer,Debit Card,5
50795,Male,Single,1,Mobile Phone,Credit Card,7
50796,Female,Married,1,Computer,Credit Card,5
50797,Male,Single,1,Computer,CC,1
50798,Male,Married,1,Mobile Phone,Debit Card,2
50799,Male,Divorced,2,Computer,Debit Card,5
50800,Male,Divorced,1,Phone,Debit Card,1
50801,Female,Divorced,1,Phone,CC,7
50802,Female,Single,3,Mobile Phone,E wallet,4
50803,Female,Single,1,Mobile Phone,Debit Card,10
50804,Female,Divorced,1,Mobile Phone,Credit Card,2
50805,Male,Divorced,1,Computer,Debit Card,2
50806,Female,Single,1,Computer,CC,1
50807,Female,Single,1,Computer,Credit Card,8
50808,Female,Married,1,Phone,COD,4
50809,Male,Single,1,Phone,Cash on Delivery,3
50810,Female,Single,1,Phone,CC,2
50811,Male,Divorced,3,Mobile Phone,Credit Card,2
50812,Female,Single,1,Computer,Credit Card,4
50813,Female,Married,1,Mobile Phone,Credit Card,7
50814,Male,Married,1,Phone,Debit Card,2
50815,Male,Divorced,1,Phone,Debit Card,2
50816,Male,Single,1,Phone,Credit Card,1
50817,Female,Divorced,1,Phone,COD,1
50818,Female,Divorced,1,Mobile Phone,COD,4
50819,Female,Single,2,Phone,Debit Card,7
50820,Female,Divorced,1,Computer,Debit Card,1
50821,Female,Divorced,1,Mobile Phone,Debit Card,5
50822,Male,Single,3,Mobile Phone,E wallet,3
50823,Male,Single,3,Mobile Phone,Debit Card,10
50824,Female,Divorced,1,Mobile Phone,Credit Card,2
50825,Male,Single,1,Phone,Debit Card,1
50826,Female,Married,3,Computer,Debit Card,2
50827,Male,Single,3,Computer,Credit Card,2
50828,Female,Single,3,Computer,Debit Card,2
50829,Male,Divorced,1,Phone,Debit Card,5
50830,Male,Divorced,1,Computer,Debit Card,1
50831,Female,Divorced,1,Mobile Phone,Credit Card,5
50832,Male,Single,2,Mobile Phone,Debit Card,7
50833,Male,Married,1,Computer,Debit Card,10
50834,Male,Married,1,Mobile Phone,Debit Card,1
50835,Male,Single,1,Phone,Debit Card,2
50836,Female,Married,3,Computer,E wallet,1
50837,Male,Single,1,Computer,Debit Card,2
50838,Male,Married,2,Mobile Phone,Debit Card,2
50839,Female,Married,3,Mobile Phone,Debit Card,4
50840,Female,Single,3,Mobile Phone,Credit Card,2
50841,Male,Divorced,1,Phone,Credit Card,4
50842,Female,Divorced,1,Mobile Phone,Credit Card,8
50843,Male,Divorced,1,Phone,Debit Card,4
50844,Female,Divorced,3,Computer,E wallet,3
50845,Male,Single,1,Mobile Phone,Debit Card,2
50846,Female,Divorced,3,Phone,CC,9
50847,Female,Single,1,Mobile Phone,Cash on Delivery,4
50848,Female,Single,1,Computer,Debit Card,2
50849,Female,Divorced,1,Mobile Phone,Credit Card,1
50850,Male,Single,3,Computer,Debit Card,4
50851,Male,Single,3,Mobile Phone,E wallet,7
50852,Male,Divorced,1,Mobile Phone,Debit Card,5
50853,Female,Married,1,Computer,Cash on Delivery,2
50854,Female,Married,1,Mobile Phone,Credit Card,6
50855,Male,Divorced,1,Mobile Phone,Credit Card,5
50856,Female,Single,3,Computer,Debit Card,8
50857,Female,Divorced,3,Computer,E wallet,1
50858,Male,Married,1,Computer,Debit Card,2
50859,Female,Single,1,Mobile Phone,COD,2
50860,Male,Divorced,3,Phone,Debit Card,2
50861,Male,Divorced,1,Mobile Phone,Credit Card,2
50862,Male,Divorced,3,Mobile Phone,Debit Card,4
50863,Male,Divorced,3,Computer,E wallet,3
50864,Female,Married,1,Computer,Debit Card,4
50865,Male,Divorced,1,Phone,Debit Card,8
50866,Male,Divorced,3,Computer,Debit Card,7
50867,Male,Divorced,3,Phone,E wallet,1
50868,Male,Divorced,1,Computer,Debit Card,4
50869,Male,Divorced,3,Mobile Phone,Debit Card,3
50870,Female,Divorced,1,Computer,Credit Card,3
50871,Female,Single,1,Phone,Credit Card,2
50872,Female,Divorced,3,Mobile Phone,E wallet,2
50873,Female,Single,1,Phone,Debit Card,2
50874,Male,Single,1,Phone,Credit Card,1
50875,Female,Divorced,2,Mobile Phone,UPI,1
50876,Female,Divorced,1,Phone,UPI,10
50877,Female,Single,1,Phone,Credit Card,5
50878,Male,Single,1,Computer,Debit Card,3
50879,Male,Divorced,1,Phone,COD,5
50880,Male,Single,1,Phone,UPI,1
50881,Male,Single,2,Mobile Phone,UPI,2
50882,Male,Single,1,Computer,Debit Card,4
50883,Female,Single,1,Computer,UPI,1
50884,Female,Single,1,Mobile Phone,Credit Card,7
50885,Female,Divorced,1,Mobile Phone,Credit Card,4
50886,Male,Married,1,Mobile Phone,Credit Card,3
50887,Female,Single,3,Mobile Phone,E wallet,4
50888,Female,Single,3,Computer,Debit Card,2
50889,Female,Married,3,Phone,E wallet,8
50890,Female,Single,1,Mobile Phone,Debit Card,4
50891,Male,Married,1,Computer,UPI,6
50892,Female,Single,1,Mobile Phone,Debit Card,2
50893,Male,Divorced,1,Phone,Debit Card,1
50894,Male,Single,1,Mobile Phone,Debit Card,2
50895,Female,Divorced,3,Mobile Phone,E wallet,5
50896,Male,Divorced,1,Phone,COD,8
50897,Male,Divorced,3,Phone,Debit Card,4
50898,Male,Single,1,Computer,COD,1
50899,Female,Divorced,1,Phone,Debit Card,3
50900,Female,Divorced,1,Mobile Phone,Credit Card,4
50901,Female,Divorced,3,Phone,Credit Card,2
50902,Male,Divorced,3,Mobile Phone,E wallet,5
50903,Female,Divorced,1,Phone,Debit Card,6
50904,Male,Divorced,1,Phone,CC,3
50905,Male,Married,1,Computer,UPI,4
50906,Male,Married,3,Mobile Phone,Debit Card,2
50907,Male,Married,3,Mobile Phone,E wallet,5
50908,Female,Single,1,Computer,Debit Card,3
50909,Female,Single,1,Computer,Debit Card,2
50910,Male,Married,1,Mobile Phone,Credit Card,3
50911,Female,Single,2,Phone,CC,10
50912,Male,Divorced,1,Computer,Debit Card,7
50913,Male,Divorced,1,Mobile Phone,Cash on Delivery,5
50914,Male,Married,3,Mobile Phone,E wallet,5
50915,Female,Divorced,2,Phone,COD,2
50916,Male,Married,1,Computer,Credit Card,3
50917,Male,Single,3,Mobile Phone,Credit Card,1
50918,Male,Single,1,Computer,Debit Card,4
50919,Male,Single,1,Mobile Phone,Credit Card,5
50920,Male,Divorced,1,Mobile Phone,COD,3
50921,Male,Married,1,Phone,CC,3
50922,Male,Single,1,Phone,Debit Card,2
50923,Male,Divorced,3,Computer,Credit Card,1
50924,Male,Single,3,Phone,UPI,4
50925,Male,Divorced,3,Mobile Phone,Debit Card,9
50926,Female,Single,1,Computer,Credit Card,2
50927,Female,Divorced,3,Computer,E wallet,8
50928,Male,Married,1,Computer,Cash on Delivery,2
50929,Male,Divorced,1,Phone,Debit Card,1
50930,Male,Married,1,Mobile Phone,Debit Card,4
50931,Male,Married,1,Computer,Credit Card,8
50932,Male,Divorced,3,Computer,COD,4
50933,Female,Single,3,Computer,COD,6
50934,Female,Single,3,Phone,Credit Card,1
50935,Male,Divorced,3,Phone,Debit Card,2
50936,Male,Single,1,Computer,CC,3
50937,Female,Divorced,3,Computer,Debit Card,2
50938,Male,Single,1,Computer,Credit Card,6
50939,Male,Married,3,Mobile Phone,Debit Card,2
50940,Male,Married,2,Phone,Debit Card,1
50941,Male,Divorced,1,Phone,Debit Card,1
50942,Female,Divorced,1,Phone,Credit Card,9
50943,Female,Divorced,3,Phone,Credit Card,4
50944,Male,Single,1,Computer,CC,8
50945,Male,Married,1,Mobile Phone,Debit Card,2
50946,Male,Single,3,Computer,Debit Card,1
50947,Female,Divorced,1,Phone,Credit Card,5
50948,Female,Divorced,1,Computer,Debit Card,1
50949,Male,Divorced,1,Mobile Phone,Debit Card,2
50950,Male,Single,1,Mobile Phone,Debit Card,3
50951,Male,Single,1,Mobile Phone,Credit Card,3
50952,Female,Married,1,Computer,Credit Card,4
50953,Male,Single,1,Phone,COD,7
50954,Male,Divorced,1,Mobile Phone,Debit Card,4
50955,Female,Single,1,Mobile Phone,Debit Card,5
50956,Female,Divorced,3,Mobile Phone,Debit Card,9
50957,Female,Single,1,Mobile Phone,Debit Card,2
50958,Male,Single,1,Phone,Debit Card,1
50959,Male,Single,1,Mobile Phone,Debit Card,4
50960,Male,Divorced,3,Mobile Phone,COD,2
50961,Female,Single,1,Computer,Debit Card,2
50962,Male,Single,1,Computer,Credit Card,2
50963,Male,Married,3,Phone,COD,1
50964,Male,Married,1,Phone,Credit Card,5
50965,Male,Married,1,Phone,Credit Card,2
50966,Female,Married,1,Mobile Phone,UPI,4
50967,Male,Single,1,Phone,Debit Card,2
50968,Male,Married,1,Phone,Cash on Delivery,5
50969,Male,Married,1,Computer,Debit Card,3
50970,Male,Married,3,Mobile Phone,Credit Card,1
50971,Male,Married,1,Mobile Phone,Debit Card,2
50972,Male,Single,2,Mobile Phone,Credit Card,2
50973,Male,Married,1,Phone,COD,1
50974,Male,Married,1,Computer,Debit Card,4
50975,Male,Married,1,Mobile Phone,COD,2
50976,Female,Married,3,Phone,Debit Card,1
50977,Female,Married,1,Mobile Phone,Debit Card,4
50978,Male,Single,3,Phone,Debit Card,4
50979,Female,Married,3,Mobile Phone,Debit Card,9
50980,Male,Married,1,Phone,Debit Card,7
50981,Male,Married,3,Mobile Phone,Debit Card,3
50982,Male,Married,3,Mobile Phone,Debit Card,2
50983,Male,Married,2,Computer,UPI,4
50984,Male,Single,1,Phone,CC,2
50985,Male,Married,3,Mobile Phone,COD,4
50986,Female,Married,1,Phone,Debit Card,2
50987,Female,Married,1,Mobile Phone,Cash on Delivery,1
50988,Male,Married,1,Phone,Credit Card,5
50989,Male,Married,1,Computer,COD,5
50990,Female,Married,1,Phone,UPI,9
50991,Male,Single,1,Phone,CC,2
50992,Male,Married,3,Mobile Phone,E wallet,2
50993,Male,Married,1,Mobile Phone,Debit Card,10
50994,Female,Married,1,Phone,Debit Card,2
50995,Male,Married,3,Mobile Phone,Debit Card,1
50996,Female,Single,3,Phone,Debit Card,3
50997,Female,Single,3,Mobile Phone,Debit Card,7
50998,Male,Single,1,Phone,Credit Card,2
50999,Female,Single,1,Mobile Phone,Credit Card,4
51000,Male,Married,3,Mobile Phone,Credit Card,3
51001,Male,Married,1,Computer,Debit Card,2
51002,Male,Married,3,Mobile Phone,E wallet,5
51003,Male,Married,1,Phone,Cash on Delivery,3
51004,Male,Married,1,Computer,Debit Card,4
51005,Male,Single,1,Mobile Phone,UPI,9
51006,Male,Married,1,Phone,Debit Card,2
51007,Male,Married,1,Computer,COD,2
51008,Female,Married,3,Phone,Debit Card,2
51009,Male,Married,1,Phone,COD,6
51010,Male,Married,1,Phone,Debit Card,2
51011,Male,Single,3,Mobile Phone,Debit Card,2
51012,Male,Married,1,Phone,CC,2
51013,Female,Married,1,Computer,UPI,2
51014,Male,Married,1,Computer,Credit Card,3
51015,Female,Married,1,Phone,UPI,4
51016,Female,Married,1,Mobile Phone,Credit Card,1
51017,Male,Married,1,Phone,CC,2
51018,Female,Single,1,Mobile Phone,Credit Card,2
51019,Male,Married,3,Computer,E wallet,2
51020,Male,Single,3,Computer,UPI,8
51021,Female,Married,1,Phone,Debit Card,10
51022,Male,Married,1,Computer,Debit Card,2
51023,Female,Married,1,Phone,Debit Card,2
51024,Male,Married,1,Mobile Phone,Credit Card,3
51025,Male,Married,1,Phone,UPI,2
51026,Male,Married,1,Mobile Phone,Debit Card,2
51027,Female,Married,1,Mobile Phone,Credit Card,1
51028,Male,Single,1,Phone,CC,2
51029,Female,Single,3,Computer,Credit Card,2
51030,Female,Married,2,Mobile Phone,Debit Card,4
51031,Male,Married,1,Phone,CC,1
51032,Female,Married,1,Mobile Phone,Debit Card,2
51033,Female,Married,1,Computer,Debit Card,2
51034,Male,Married,1,Mobile Phone,Debit Card,4
51035,Female,Single,1,Computer,Credit Card,1
51036,Female,Married,1,Mobile Phone,UPI,2
51037,Female,Married,1,Mobile Phone,Credit Card,4
51038,Male,Married,3,Mobile Phone,Credit Card,10
51039,Female,Married,1,Phone,Credit Card,2
51040,Female,Single,1,Mobile Phone,Debit Card,7
51041,Male,Married,2,Computer,UPI,5
51042,Male,Married,1,Computer,Credit Card,3
51043,Male,Married,3,Mobile Phone,Credit Card,7
51044,Female,Single,1,Computer,COD,2
51045,Female,Married,1,Phone,Credit Card,8
51046,Male,Single,1,Computer,CC,3
51047,Male,Single,1,Phone,Debit Card,4
51048,Male,Single,3,Mobile Phone,Credit Card,10
