CustomerID,Tenure,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,OrderCount,OrderAmountHikeFromlastYear,CouponUsed,CashbackAmount
50420,20.0,2.0,3,Grocery,,12.0,7.0,238
50421,3.0,2.0,3,Laptop & Accessory,7.0,23.0,4.0,153
50422,2.0,2.0,3,Mobile,1.0,11.0,0.0,126
50423,5.0,,2,Mobile,2.0,12.0,2.0,128
50424,16.0,2.0,4,Laptop & Accessory,2.0,18.0,0.0,168
50425,7.0,3.0,3,Laptop & Accessory,4.0,11.0,1.0,161
50426,0.0,2.0,3,Mobile,1.0,14.0,0.0,125
50427,12.0,2.0,2,Laptop & Accessory,3.0,15.0,3.0,164
50428,29.0,2.0,3,Grocery,1.0,11.0,0.0,211
50429,13.0,2.0,4,Mobile,2.0,20.0,2.0,123
50430,0.0,2.0,4,Laptop & Accessory,1.0,19.0,1.0,168
50431,,2.0,3,Mobile,2.0,14.0,0.0,123
50432,26.0,2.0,3,Laptop & Accessory,2.0,17.0,1.0,125
50433,8.0,3.0,3,Laptop & Accessory,1.0,11.0,0.0,151
50434,5.0,3.0,3,Laptop & Accessory,4.0,15.0,2.0,153
50435,11.0,,3,Mobile,1.0,13.0,0.0,131
50436,7.0,2.0,3,Laptop & Accessory,1.0,14.0,1.0,151
50437,25.0,2.0,4,Grocery,1.0,11.0,,269
50438,0.0,,3,Mobile,7.0,13.0,5.0,127
50439,0.0,2.0,3,Laptop & Accessory,1.0,23.0,0.0,162
50440,18.0,2.0,5,Laptop & Accessory,3.0,13.0,0.0,166
50441,0.0,3.0,2,Mobile,1.0,18.0,1.0,135
50442,10.0,3.0,1,Laptop & Accessory,1.0,12.0,1.0,164
50443,7.0,2.0,3,Laptop & Accessory,1.0,22.0,0.0,163
50444,18.0,3.0,3,Others,1.0,,1.0,299
50445,9.0,3.0,4,Fashion,1.0,15.0,0.0,176
50446,25.0,2.0,3,Mobile Phone,1.0,18.0,1.0,143
50447,0.0,3.0,5,Mobile Phone,2.0,14.0,2.0,144
50448,2.0,3.0,3,Laptop & Accessory,1.0,12.0,1.0,143
50449,0.0,2.0,4,Laptop & Accessory,1.0,17.0,1.0,153
50450,7.0,3.0,1,Mobile,1.0,16.0,0.0,133
50451,27.0,3.0,3,Laptop & Accessory,1.0,11.0,0.0,155
50452,2.0,2.0,3,Laptop & Accessory,1.0,19.0,0.0,143
50453,10.0,,3,Mobile,4.0,13.0,3.0,128
50454,11.0,3.0,1,Laptop & Accessory,4.0,12.0,4.0,160
50455,7.0,2.0,4,Mobile Phone,1.0,11.0,1.0,144
50456,8.0,3.0,3,Mobile,1.0,16.0,0.0,126
50457,3.0,2.0,5,Mobile Phone,1.0,21.0,1.0,138
50458,13.0,2.0,1,Laptop & Accessory,3.0,24.0,0.0,142
50459,7.0,3.0,3,Laptop & Accessory,1.0,17.0,1.0,165
50460,15.0,3.0,3,Others,14.0,13.0,,284
50461,,3.0,1,Mobile Phone,1.0,21.0,1.0,116
50462,0.0,,4,Mobile,1.0,11.0,1.0,127
50463,25.0,,3,Laptop & Accessory,1.0,20.0,1.0,131
50464,23.0,3.0,3,Grocery,1.0,16.0,,276
50465,0.0,2.0,4,Mobile,1.0,11.0,0.0,123
50466,6.0,2.0,3,Fashion,3.0,11.0,0.0,217
50467,0.0,3.0,3,Laptop & Accessory,1.0,15.0,1.0,153
50468,20.0,2.0,3,Grocery,3.0,11.0,,268
50469,9.0,2.0,3,Laptop & Accessory,1.0,15.0,0.0,152
50470,2.0,,1,Mobile,1.0,24.0,1.0,127
50471,20.0,2.0,3,Others,13.0,,5.0,292
50472,8.0,2.0,1,Mobile,2.0,13.0,0.0,125
50473,15.0,2.0,4,Laptop & Accessory,1.0,13.0,0.0,161
50474,0.0,2.0,3,Mobile Phone,2.0,17.0,0.0,144
50475,,2.0,3,Mobile,1.0,13.0,1.0,121
50476,5.0,3.0,4,Laptop & Accessory,6.0,12.0,1.0,162
50477,13.0,2.0,4,Laptop & Accessory,1.0,14.0,1.0,151
50478,3.0,2.0,4,Laptop & Accessory,1.0,24.0,1.0,169
50479,,3.0,4,Mobile,1.0,14.0,1.0,123
50480,15.0,3.0,3,Laptop & Accessory,7.0,13.0,2.0,144
50481,11.0,2.0,4,Laptop & Accessory,1.0,15.0,1.0,163
50482,7.0,3.0,4,Mobile,1.0,16.0,1.0,126
50483,12.0,2.0,3,Fashion,7.0,18.0,0.0,177
50484,18.0,2.0,3,Laptop & Accessory,7.0,16.0,0.0,152
50485,16.0,3.0,3,Grocery,1.0,24.0,,272
50486,0.0,2.0,4,Fashion,1.0,16.0,0.0,228
50487,8.0,2.0,3,Fashion,1.0,21.0,0.0,202
50488,1.0,2.0,3,Laptop & Accessory,7.0,20.0,7.0,148
50489,7.0,2.0,3,Mobile Phone,1.0,19.0,1.0,137
50490,0.0,2.0,4,Mobile,1.0,14.0,0.0,124
50491,,2.0,3,Mobile Phone,1.0,11.0,1.0,117
50492,24.0,3.0,3,Grocery,4.0,14.0,,263
50493,17.0,2.0,3,Laptop & Accessory,2.0,12.0,1.0,159
50494,0.0,3.0,1,Mobile,1.0,13.0,1.0,134
50495,6.0,2.0,1,Laptop & Accessory,1.0,22.0,0.0,140
50496,8.0,2.0,4,Mobile,1.0,11.0,1.0,126
50497,9.0,2.0,3,Laptop & Accessory,4.0,14.0,2.0,162
50498,5.0,3.0,3,Laptop & Accessory,1.0,11.0,0.0,144
50499,3.0,3.0,4,Mobile Phone,1.0,12.0,0.0,138
50500,26.0,3.0,4,Fashion,1.0,18.0,0.0,209
50501,18.0,3.0,3,Fashion,1.0,12.0,1.0,208
50502,5.0,3.0,1,Laptop & Accessory,1.0,12.0,1.0,152
50503,25.0,2.0,4,Grocery,,22.0,0.0,238
50504,10.0,3.0,4,Laptop & Accessory,1.0,19.0,1.0,163
50505,1.0,3.0,4,Mobile Phone,1.0,13.0,0.0,149
50506,0.0,2.0,4,Laptop & Accessory,2.0,22.0,2.0,148
50507,17.0,,1,Mobile,1.0,24.0,1.0,128
50508,15.0,2.0,3,Mobile,2.0,14.0,0.0,125
50509,9.0,3.0,4,Mobile,1.0,21.0,1.0,123
50510,0.0,3.0,3,Laptop & Accessory,1.0,18.0,1.0,142
50511,8.0,3.0,4,Fashion,5.0,20.0,2.0,207
50512,,3.0,3,Mobile,7.0,19.0,0.0,120
50513,5.0,3.0,3,Mobile,1.0,12.0,0.0,123
50514,0.0,2.0,4,Laptop & Accessory,1.0,12.0,1.0,143
50515,22.0,2.0,3,Mobile Phone,1.0,16.0,1.0,136
50516,0.0,,4,Mobile,3.0,17.0,0.0,132
50517,5.0,2.0,3,Laptop & Accessory,5.0,14.0,2.0,165
50518,11.0,,4,Mobile,1.0,19.0,0.0,129
50519,15.0,3.0,1,Laptop & Accessory,1.0,13.0,0.0,152
50520,4.0,2.0,3,Mobile,1.0,19.0,1.0,124
50521,0.0,,4,Mobile,1.0,19.0,0.0,128
50522,26.0,3.0,3,Grocery,2.0,14.0,0.0,218
50523,8.0,3.0,4,Fashion,4.0,16.0,3.0,209
50524,10.0,,3,Mobile,1.0,15.0,1.0,130
50525,26.0,3.0,3,Grocery,,18.0,2.0,243
50526,16.0,2.0,3,Laptop & Accessory,2.0,13.0,1.0,156
50527,20.0,2.0,3,Laptop & Accessory,7.0,22.0,5.0,145
50528,10.0,2.0,3,Fashion,1.0,13.0,0.0,176
50529,23.0,3.0,3,Grocery,14.0,11.0,,279
50530,12.0,2.0,4,Laptop & Accessory,1.0,11.0,0.0,152
50531,,2.0,3,Mobile,1.0,11.0,0.0,123
50532,0.0,,3,Mobile,1.0,24.0,1.0,128
50533,2.0,3.0,4,Mobile,1.0,14.0,1.0,125
50534,17.0,3.0,3,Mobile,7.0,13.0,2.0,126
50535,1.0,3.0,3,Laptop & Accessory,1.0,14.0,1.0,149
50536,20.0,2.0,4,Mobile,1.0,14.0,0.0,124
50537,16.0,2.0,3,Laptop & Accessory,1.0,21.0,1.0,148
50538,,2.0,4,Mobile,1.0,13.0,0.0,120
50539,0.0,,3,Mobile,1.0,19.0,1.0,127
50540,9.0,3.0,3,Laptop & Accessory,4.0,17.0,4.0,166
50541,20.0,3.0,4,Mobile,1.0,18.0,1.0,133
50542,0.0,2.0,3,Laptop & Accessory,1.0,19.0,1.0,142
50543,4.0,,5,Mobile,1.0,13.0,0.0,128
50544,1.0,3.0,3,Mobile,2.0,18.0,2.0,124
50545,2.0,3.0,3,Mobile,2.0,21.0,1.0,124
50546,0.0,3.0,3,Mobile,1.0,19.0,1.0,123
50547,,2.0,3,Mobile,1.0,14.0,1.0,120
50548,15.0,3.0,4,Laptop & Accessory,1.0,17.0,0.0,162
50549,6.0,,4,Mobile,1.0,11.0,0.0,128
50550,30.0,2.0,4,Fashion,1.0,13.0,1.0,206
50551,4.0,2.0,4,Mobile,5.0,15.0,3.0,123
50552,8.0,2.0,3,Laptop & Accessory,1.0,25.0,0.0,140
50553,22.0,2.0,3,Fashion,1.0,11.0,0.0,174
50554,,2.0,3,Mobile,1.0,17.0,0.0,123
50555,4.0,2.0,3,Laptop & Accessory,1.0,13.0,1.0,169
50556,9.0,3.0,3,Mobile Phone,1.0,18.0,0.0,147
50557,11.0,3.0,3,Fashion,,13.0,3.0,236
50558,5.0,3.0,4,Mobile,1.0,20.0,1.0,123
50559,0.0,2.0,4,Mobile,1.0,18.0,0.0,124
50560,13.0,3.0,4,Fashion,1.0,12.0,1.0,197
50561,0.0,2.0,4,Laptop & Accessory,1.0,12.0,1.0,143
50562,14.0,2.0,3,Mobile Phone,2.0,13.0,1.0,147
50563,9.0,3.0,3,Mobile,3.0,21.0,2.0,125
50564,,2.0,4,Mobile,1.0,13.0,0.0,121
50565,0.0,,3,Mobile,1.0,19.0,1.0,130
50566,4.0,2.0,3,Laptop & Accessory,8.0,11.0,0.0,159
50567,13.0,2.0,3,Mobile Phone,1.0,14.0,0.0,136
50568,5.0,3.0,3,Laptop & Accessory,6.0,12.0,6.0,167
50569,0.0,2.0,4,Fashion,3.0,11.0,3.0,203
50570,6.0,2.0,4,Laptop & Accessory,1.0,14.0,0.0,169
50571,0.0,2.0,4,Fashion,11.0,11.0,1.0,206
50572,18.0,2.0,3,Laptop & Accessory,1.0,12.0,1.0,144
50573,,2.0,3,Mobile,1.0,15.0,0.0,122
50574,8.0,2.0,3,Laptop & Accessory,1.0,16.0,1.0,146
50575,25.0,3.0,3,Grocery,7.0,15.0,,271
50576,20.0,2.0,3,Mobile,1.0,24.0,1.0,125
50577,26.0,2.0,3,Grocery,,13.0,2.0,249
50578,3.0,3.0,3,Fashion,7.0,11.0,4.0,173
50579,11.0,2.0,3,Laptop & Accessory,1.0,13.0,0.0,157
50580,8.0,3.0,3,Fashion,1.0,13.0,0.0,178
50581,12.0,2.0,1,Fashion,1.0,18.0,1.0,179
50582,3.0,3.0,1,Grocery,,16.0,1.0,232
50583,20.0,3.0,1,Laptop & Accessory,2.0,19.0,0.0,151
50584,9.0,2.0,3,Laptop & Accessory,1.0,13.0,1.0,151
50585,0.0,2.0,4,Mobile,1.0,22.0,1.0,123
50586,6.0,2.0,3,Grocery,6.0,11.0,,274
50587,0.0,3.0,4,Mobile,1.0,20.0,1.0,124
50588,6.0,2.0,3,Mobile,1.0,18.0,1.0,135
50589,,3.0,3,Mobile,1.0,14.0,0.0,123
50590,23.0,3.0,3,Grocery,1.0,22.0,,274
50591,6.0,2.0,1,Laptop & Accessory,1.0,13.0,0.0,155
50592,14.0,3.0,3,Others,1.0,,1.0,294
50593,0.0,,3,Mobile,2.0,14.0,2.0,128
50594,18.0,2.0,3,Laptop & Accessory,1.0,15.0,1.0,136
50595,20.0,2.0,3,Laptop & Accessory,1.0,17.0,1.0,142
50596,,2.0,3,Mobile,1.0,11.0,0.0,121
50597,23.0,3.0,3,Grocery,,18.0,0.0,240
50598,11.0,,3,Mobile,1.0,17.0,0.0,127
50599,19.0,3.0,3,Fashion,1.0,13.0,0.0,208
50600,0.0,2.0,4,Laptop & Accessory,3.0,15.0,2.0,144
50601,0.0,2.0,4,Mobile Phone,1.0,24.0,1.0,137
50602,4.0,3.0,3,Laptop & Accessory,1.0,12.0,1.0,141
50603,0.0,3.0,3,Mobile Phone,1.0,15.0,1.0,111
50604,27.0,2.0,3,Fashion,1.0,11.0,1.0,207
50605,8.0,2.0,3,Fashion,10.0,11.0,2.0,204
50606,3.0,3.0,1,Fashion,1.0,12.0,0.0,214
50607,0.0,3.0,4,Mobile,1.0,15.0,0.0,126
50608,0.0,2.0,3,Mobile,1.0,17.0,0.0,124
50609,0.0,2.0,1,Laptop & Accessory,1.0,12.0,1.0,155
50610,0.0,3.0,5,Mobile,1.0,15.0,1.0,125
50611,21.0,3.0,4,Laptop & Accessory,2.0,13.0,0.0,142
50612,21.0,3.0,4,Fashion,4.0,14.0,1.0,210
50613,14.0,2.0,3,Laptop & Accessory,2.0,14.0,1.0,150
50614,12.0,3.0,4,Grocery,11.0,16.0,0.0,227
50615,0.0,2.0,3,Laptop & Accessory,2.0,18.0,0.0,142
50616,8.0,2.0,3,Mobile Phone,1.0,20.0,1.0,139
50617,15.0,2.0,3,Others,1.0,13.0,,283
50618,23.0,3.0,3,Mobile,1.0,18.0,1.0,124
50619,30.0,3.0,4,Grocery,,13.0,0.0,237
50620,0.0,3.0,5,Laptop & Accessory,1.0,15.0,1.0,148
50621,28.0,3.0,3,Laptop & Accessory,6.0,14.0,6.0,164
50622,14.0,2.0,5,Others,5.0,,1.0,300
50623,11.0,2.0,3,Laptop & Accessory,1.0,12.0,1.0,169
50624,0.0,3.0,5,Laptop & Accessory,2.0,18.0,0.0,150
50625,15.0,2.0,5,Others,6.0,,5.0,298
50626,17.0,2.0,1,Grocery,,18.0,1.0,233
50627,23.0,3.0,3,Laptop & Accessory,1.0,12.0,1.0,163
50628,0.0,,1,Mobile,15.0,16.0,15.0,127
50629,12.0,2.0,3,Fashion,2.0,13.0,1.0,209
50630,6.0,2.0,4,Mobile,2.0,19.0,2.0,123
50631,18.0,2.0,3,Grocery,1.0,13.0,,277
50632,5.0,3.0,3,Mobile Phone,7.0,12.0,5.0,140
50633,7.0,3.0,1,Laptop & Accessory,1.0,11.0,1.0,197
50634,30.0,3.0,3,Fashion,1.0,14.0,0.0,219
50635,,2.0,3,Mobile,1.0,16.0,0.0,122
50636,26.0,2.0,4,Fashion,6.0,12.0,0.0,175
50637,0.0,2.0,3,Laptop & Accessory,1.0,14.0,0.0,148
50638,,2.0,3,Mobile,1.0,14.0,1.0,120
50639,,2.0,3,Mobile,1.0,19.0,0.0,122
50640,1.0,3.0,3,Mobile Phone,1.0,22.0,1.0,111
50641,11.0,,3,Mobile,2.0,16.0,2.0,128
50642,23.0,3.0,3,Others,7.0,,7.0,292
50643,10.0,2.0,3,Laptop & Accessory,1.0,15.0,1.0,141
50644,13.0,3.0,3,Laptop & Accessory,7.0,14.0,5.0,184
50645,,3.0,4,Mobile,1.0,13.0,1.0,120
50646,19.0,2.0,3,Others,2.0,,1.0,296
50647,27.0,2.0,4,Fashion,7.0,11.0,6.0,207
50648,29.0,,3,Mobile,1.0,19.0,0.0,129
50649,9.0,2.0,4,Fashion,7.0,11.0,5.0,189
50650,28.0,2.0,4,Grocery,6.0,15.0,,268
50651,16.0,3.0,4,Fashion,,13.0,1.0,234
50652,0.0,2.0,3,Mobile,1.0,14.0,0.0,123
50653,,2.0,4,Mobile Phone,1.0,13.0,1.0,114
50654,19.0,3.0,4,Laptop & Accessory,1.0,23.0,1.0,146
50655,14.0,2.0,3,Mobile,2.0,12.0,1.0,125
50656,0.0,3.0,4,Fashion,1.0,12.0,0.0,187
50657,0.0,2.0,4,Mobile Phone,1.0,16.0,0.0,140
50658,3.0,2.0,3,Laptop & Accessory,1.0,15.0,1.0,200
50659,14.0,2.0,1,Mobile,1.0,13.0,1.0,134
50660,11.0,3.0,4,Fashion,1.0,18.0,0.0,188
50661,13.0,3.0,3,Fashion,11.0,20.0,4.0,203
50662,0.0,2.0,5,Mobile Phone,1.0,19.0,1.0,146
50663,28.0,3.0,3,Fashion,1.0,18.0,1.0,210
50664,1.0,2.0,3,Laptop & Accessory,1.0,13.0,1.0,137
50665,7.0,3.0,4,Fashion,3.0,14.0,2.0,205
50666,6.0,2.0,4,Fashion,1.0,15.0,0.0,171
50667,0.0,2.0,3,Fashion,4.0,22.0,3.0,196
50668,0.0,2.0,4,Laptop & Accessory,3.0,22.0,3.0,145
50669,,2.0,3,Mobile,2.0,16.0,2.0,122
50670,7.0,2.0,3,Laptop & Accessory,1.0,17.0,1.0,178
50671,10.0,2.0,4,Laptop & Accessory,1.0,14.0,0.0,167
50672,0.0,2.0,3,Mobile Phone,5.0,15.0,5.0,137
50673,0.0,2.0,3,Mobile,1.0,20.0,1.0,124
50674,,2.0,4,Mobile,2.0,20.0,0.0,123
50675,15.0,2.0,3,Grocery,13.0,17.0,,277
50676,0.0,2.0,4,Mobile,1.0,15.0,0.0,126
50677,13.0,2.0,3,Laptop & Accessory,1.0,14.0,0.0,147
50678,6.0,1.0,3,Laptop & Accessory,1.0,17.0,1.0,143
50679,7.0,,4,Mobile,1.0,17.0,1.0,130
50680,21.0,2.0,1,Grocery,2.0,22.0,,269
50681,18.0,3.0,4,Laptop & Accessory,4.0,13.0,0.0,156
50682,25.0,2.0,3,Fashion,4.0,19.0,3.0,204
50683,11.0,3.0,4,Fashion,2.0,14.0,2.0,187
50684,2.0,3.0,3,Mobile,1.0,22.0,0.0,125
50685,1.0,3.0,3,Fashion,1.0,17.0,0.0,177
50686,19.0,2.0,3,Grocery,4.0,12.0,,275
50687,11.0,2.0,3,Fashion,1.0,16.0,1.0,174
50688,16.0,2.0,3,Fashion,1.0,11.0,0.0,208
50689,2.0,2.0,3,Grocery,11.0,11.0,7.0,222
50690,13.0,2.0,4,Others,4.0,,4.0,296
50691,,3.0,4,Mobile,2.0,11.0,0.0,121
50692,12.0,3.0,3,Laptop & Accessory,1.0,15.0,1.0,168
50693,9.0,3.0,3,Laptop & Accessory,1.0,20.0,1.0,178
50694,4.0,,1,Mobile,2.0,12.0,1.0,128
50695,1.0,3.0,4,Mobile,1.0,17.0,0.0,132
50696,8.0,2.0,3,Laptop & Accessory,1.0,11.0,0.0,150
50697,22.0,2.0,4,Grocery,2.0,17.0,1.0,231
50698,7.0,3.0,3,Laptop & Accessory,1.0,11.0,1.0,140
50699,2.0,3.0,3,Mobile,1.0,14.0,1.0,133
50700,15.0,2.0,5,Laptop & Accessory,1.0,19.0,1.0,143
50701,2.0,3.0,4,Laptop & Accessory,1.0,13.0,0.0,151
50702,11.0,,1,Mobile,5.0,13.0,1.0,128
50703,4.0,,4,Mobile,1.0,14.0,1.0,127
50704,,3.0,3,Mobile Phone,1.0,12.0,0.0,119
50705,0.0,3.0,3,Laptop & Accessory,1.0,17.0,0.0,182
50706,14.0,2.0,3,Mobile Phone,1.0,11.0,1.0,148
50707,0.0,3.0,3,Mobile,2.0,12.0,2.0,126
50708,10.0,2.0,4,Laptop & Accessory,1.0,13.0,0.0,157
50709,0.0,2.0,4,Mobile,2.0,13.0,2.0,125
50710,7.0,3.0,3,Laptop & Accessory,1.0,20.0,1.0,157
50711,8.0,3.0,3,Mobile Phone,1.0,17.0,0.0,143
50712,0.0,2.0,4,Fashion,3.0,13.0,0.0,173
50713,13.0,2.0,3,Fashion,,17.0,0.0,235
50714,5.0,2.0,3,Grocery,,12.0,7.0,238
50715,15.0,2.0,3,Laptop & Accessory,1.0,13.0,1.0,152
50716,,2.0,4,Mobile,1.0,12.0,1.0,123
50717,0.0,2.0,3,Mobile Phone,1.0,22.0,1.0,136
50718,0.0,3.0,3,Mobile,1.0,11.0,1.0,125
50719,0.0,2.0,1,Mobile Phone,1.0,22.0,1.0,144
50720,3.0,3.0,4,Laptop & Accessory,1.0,18.0,1.0,166
50721,13.0,3.0,4,Laptop & Accessory,1.0,13.0,1.0,144
50722,8.0,2.0,4,Fashion,6.0,18.0,6.0,203
50723,7.0,3.0,4,Laptop & Accessory,4.0,20.0,1.0,153
50724,8.0,2.0,4,Mobile,2.0,13.0,2.0,124
50725,6.0,2.0,5,Laptop & Accessory,1.0,13.0,1.0,153
50726,5.0,,3,Mobile,1.0,12.0,0.0,128
50727,29.0,3.0,3,Others,4.0,,0.0,299
50728,2.0,,3,Mobile,1.0,13.0,0.0,131
50729,0.0,2.0,3,Mobile,1.0,25.0,0.0,126
50730,18.0,2.0,3,Mobile Phone,1.0,19.0,1.0,145
50731,10.0,2.0,4,Laptop & Accessory,3.0,13.0,3.0,165
50732,0.0,,4,Mobile,1.0,12.0,0.0,130
50733,7.0,,3,Mobile,1.0,11.0,1.0,129
50734,26.0,2.0,3,Others,4.0,18.0,,286
50735,,3.0,5,Mobile,1.0,18.0,1.0,122
50736,0.0,,4,Mobile,1.0,11.0,0.0,129
50737,19.0,3.0,3,Grocery,15.0,23.0,,270
50738,,3.0,5,Mobile,1.0,13.0,1.0,123
50739,6.0,2.0,3,Mobile Phone,1.0,13.0,0.0,136
50740,,3.0,4,Mobile,1.0,17.0,1.0,121
50741,3.0,3.0,3,Laptop & Accessory,1.0,19.0,1.0,141
50742,13.0,3.0,3,Laptop & Accessory,1.0,12.0,1.0,143
50743,23.0,1.0,3,Grocery,2.0,22.0,,279
50744,1.0,3.0,4,Mobile,3.0,12.0,1.0,132
50745,19.0,2.0,3,Others,1.0,11.0,,291
50746,8.0,3.0,3,Laptop & Accessory,1.0,15.0,1.0,190
50747,,3.0,3,Mobile,1.0,13.0,0.0,122
50748,6.0,2.0,3,Laptop & Accessory,1.0,12.0,0.0,145
50749,9.0,,5,Mobile,1.0,14.0,0.0,127
50750,3.0,2.0,3,Laptop & Accessory,8.0,13.0,8.0,135
50751,17.0,2.0,3,Laptop & Accessory,1.0,25.0,1.0,145
50752,0.0,,1,Mobile,2.0,17.0,0.0,127
50753,19.0,2.0,3,Laptop & Accessory,1.0,11.0,1.0,174
50754,15.0,3.0,1,Laptop & Accessory,1.0,16.0,0.0,163
50755,30.0,2.0,1,Laptop & Accessory,1.0,18.0,0.0,152
50756,5.0,,4,Mobile,2.0,20.0,0.0,127
50757,5.0,2.0,3,Laptop & Accessory,1.0,14.0,1.0,150
50758,9.0,3.0,5,Fashion,7.0,21.0,5.0,203
50759,6.0,,3,Mobile,4.0,13.0,1.0,128
50760,13.0,2.0,4,Laptop & Accessory,1.0,12.0,1.0,169
50761,0.0,2.0,3,Laptop & Accessory,1.0,14.0,0.0,150
50762,3.0,3.0,3,Mobile Phone,5.0,21.0,1.0,136
50763,15.0,2.0,3,Fashion,,17.0,0.0,232
50764,8.0,3.0,4,Fashion,4.0,11.0,2.0,204
50765,,2.0,3,Mobile,6.0,14.0,2.0,122
50766,27.0,2.0,3,Fashion,1.0,17.0,1.0,205
50767,,3.0,1,Mobile,7.0,13.0,6.0,120
50768,,3.0,4,Mobile Phone,1.0,25.0,1.0,119
50769,2.0,3.0,3,Mobile Phone,1.0,15.0,0.0,138
50770,27.0,2.0,3,Grocery,1.0,14.0,,278
50771,4.0,3.0,3,Laptop & Accessory,1.0,12.0,0.0,168
50772,4.0,3.0,4,Laptop & Accessory,1.0,19.0,0.0,168
50773,30.0,2.0,4,Laptop & Accessory,1.0,17.0,0.0,152
50774,16.0,3.0,5,Others,1.0,,1.0,297
50775,22.0,2.0,4,Others,1.0,13.0,,287
50776,9.0,2.0,3,Mobile Phone,1.0,12.0,1.0,137
50777,21.0,3.0,1,Mobile,1.0,11.0,0.0,126
50778,0.0,3.0,3,Mobile,1.0,11.0,1.0,125
50779,2.0,2.0,3,Laptop & Accessory,1.0,11.0,0.0,166
50780,21.0,3.0,4,Others,1.0,12.0,,283
50781,2.0,2.0,4,Grocery,1.0,14.0,,261
50782,7.0,2.0,1,Mobile,1.0,17.0,1.0,126
50783,17.0,2.0,3,Others,3.0,11.0,,282
50784,6.0,2.0,1,Fashion,1.0,14.0,1.0,184
50785,0.0,,1,Mobile,1.0,12.0,1.0,130
50786,,2.0,3,Mobile Phone,1.0,22.0,0.0,112
50787,0.0,3.0,5,Mobile Phone,1.0,14.0,1.0,111
50788,0.0,,3,Mobile,2.0,20.0,0.0,129
50789,8.0,3.0,5,Others,1.0,16.0,,288
50790,28.0,2.0,4,Grocery,,15.0,3.0,236
50791,0.0,2.0,4,Mobile,2.0,20.0,2.0,126
50792,19.0,2.0,4,Others,1.0,14.0,,288
50793,7.0,2.0,3,Laptop & Accessory,1.0,12.0,1.0,145
50794,24.0,2.0,3,Others,11.0,,2.0,298
50795,30.0,3.0,3,Fashion,5.0,12.0,1.0,205
50796,7.0,2.0,3,Laptop & Accessory,5.0,13.0,3.0,144
50797,,2.0,3,Mobile,1.0,11.0,0.0,122
50798,17.0,3.0,1,Others,14.0,14.0,,292
50799,7.0,2.0,4,Laptop & Accessory,1.0,11.0,0.0,145
50800,8.0,3.0,3,Mobile,2.0,14.0,1.0,135
50801,15.0,3.0,1,Laptop & Accessory,1.0,16.0,0.0,124
50802,16.0,2.0,4,Fashion,15.0,14.0,10.0,202
50803,9.0,2.0,3,Laptop & Accessory,5.0,11.0,4.0,154
50804,7.0,3.0,3,Fashion,1.0,11.0,0.0,180
50805,1.0,2.0,4,Mobile Phone,2.0,12.0,2.0,139
50806,24.0,,4,Mobile,7.0,14.0,7.0,128
50807,3.0,3.0,3,Laptop & Accessory,1.0,18.0,1.0,147
50808,0.0,2.0,3,Mobile,7.0,13.0,1.0,133
50809,,2.0,3,Mobile,1.0,11.0,0.0,121
50810,,2.0,3,Mobile,2.0,18.0,1.0,121
50811,5.0,2.0,1,Laptop & Accessory,1.0,15.0,0.0,162
50812,18.0,2.0,3,Others,1.0,22.0,,281
50813,12.0,3.0,4,Grocery,15.0,13.0,,271
50814,30.0,2.0,3,Mobile,2.0,12.0,2.0,124
50815,0.0,3.0,3,Laptop & Accessory,1.0,18.0,1.0,149
50816,2.0,3.0,3,Mobile Phone,1.0,13.0,0.0,139
50817,3.0,2.0,4,Laptop & Accessory,6.0,12.0,5.0,146
50818,9.0,3.0,3,Fashion,1.0,12.0,0.0,171
50819,19.0,2.0,3,Mobile,5.0,12.0,3.0,134
50820,1.0,2.0,5,Laptop & Accessory,7.0,11.0,7.0,167
50821,23.0,2.0,3,Grocery,1.0,11.0,,269
50822,3.0,2.0,4,Fashion,1.0,12.0,0.0,191
50823,15.0,3.0,3,Fashion,7.0,19.0,5.0,184
50824,3.0,3.0,3,Fashion,1.0,23.0,0.0,219
50825,12.0,2.0,3,Laptop & Accessory,1.0,11.0,0.0,145
50826,4.0,2.0,3,Fashion,9.0,19.0,3.0,199
50827,14.0,2.0,5,Laptop & Accessory,11.0,13.0,3.0,162
50828,,2.0,3,Mobile,2.0,11.0,1.0,123
50829,7.0,2.0,3,Mobile,1.0,12.0,1.0,124
50830,15.0,2.0,3,Grocery,2.0,13.0,,279
50831,28.0,2.0,5,Others,9.0,14.0,,292
50832,29.0,2.0,3,Others,7.0,,1.0,297
50833,13.0,3.0,3,Mobile,1.0,16.0,1.0,135
50834,7.0,2.0,3,Fashion,1.0,11.0,1.0,185
50835,13.0,3.0,3,Laptop & Accessory,8.0,13.0,3.0,147
50836,14.0,3.0,3,Laptop & Accessory,1.0,17.0,0.0,141
50837,8.0,2.0,3,Laptop & Accessory,1.0,11.0,1.0,142
50838,24.0,2.0,3,Grocery,,11.0,1.0,240
50839,11.0,2.0,3,Laptop & Accessory,1.0,15.0,0.0,169
50840,7.0,3.0,3,Laptop & Accessory,9.0,12.0,1.0,161
50841,0.0,3.0,3,Mobile Phone,1.0,11.0,1.0,137
50842,20.0,2.0,4,Fashion,5.0,14.0,4.0,200
50843,13.0,2.0,3,Mobile,1.0,22.0,1.0,124
